,UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
2251,334496,2,,8.0,-1.0,
2252,335481,2,,-1.0,7.0,
2253,336359,2,,9.0,-1.0,
2254,337927,2,,-1.0,4.0,
2255,339661,2,,-1.0,4.0,
2256,339698,2,,-1.0,1.0,
2257,339773,2,,1.0,-1.0,
2258,340116,2,,9.0,-1.0,
2259,340281,2,,3.0,-1.0,
2260,340467,2,,0.0,-1.0,
2261,340584,2,,6.0,-1.0,
2262,341374,2,,-1.0,1.0,
2263,342184,2,,2.0,-1.0,
2264,343665,2,,-1.0,0.0,
2265,344058,2,,-1.0,6.0,
2266,344197,2,,7.0,-1.0,
2267,345668,2,,-1.0,9.0,
2268,345737,2,,-1.0,2.0,
2269,345839,2,,7.0,-1.0,
2270,345882,2,,2.0,-1.0,
2271,346192,2,,-1.0,1.0,
2272,346895,2,,3.0,-1.0,
2273,347011,2,,-1.0,7.0,
2274,347233,2,,-1.0,2.0,
2275,348009,2,,7.0,-1.0,
2276,348105,2,,-1.0,2.0,
2277,348168,2,,0.0,-1.0,
2278,348431,2,,-1.0,5.0,
2279,349469,2,,-1.0,7.0,
2280,351156,2,,5.0,-1.0,
2281,351618,2,,5.0,-1.0,
2282,354867,2,,-1.0,1.0,
2283,355022,2,,8.0,-1.0,
2284,355108,2,,0.0,-1.0,
2285,355327,2,,-1.0,2.0,
2286,356662,2,,8.0,-1.0,
2287,356838,2,,-1.0,7.0,
2288,356964,2,,-1.0,4.0,
2289,358482,2,,-1.0,3.0,
2290,358629,2,,8.0,-1.0,
2291,359892,2,,0.0,-1.0,
2292,360504,2,,-1.0,1.0,
2293,360585,2,,-1.0,2.0,
2294,360803,2,,2.0,-1.0,
2295,361019,2,,5.0,-1.0,
2296,361767,2,,2.0,-1.0,
2297,362356,2,,-1.0,5.0,
2298,362369,2,,-1.0,0.0,
2299,362831,2,,-1.0,3.0,
2300,364102,2,,6.0,-1.0,
2301,364322,2,,6.0,-1.0,
2302,364624,2,,-1.0,4.0,
2303,365204,2,,7.0,-1.0,
2304,365387,2,,8.0,-1.0,
2305,366095,2,,1.0,-1.0,
2306,366324,2,,6.0,-1.0,
2307,366799,2,,5.0,-1.0,
2308,367526,2,,2.0,-1.0,
2309,368048,2,,-1.0,4.0,
2310,368369,2,,3.0,-1.0,
2311,369409,2,,5.0,-1.0,
2312,371446,2,,-1.0,7.0,
2313,371497,2,,2.0,-1.0,
2314,372320,2,,-1.0,5.0,
2315,372422,2,,-1.0,7.0,
2316,372449,2,,-1.0,8.0,
2317,372777,2,,6.0,-1.0,
2318,372781,2,,-1.0,3.0,
2319,373558,2,,4.0,-1.0,
2320,373695,2,,-1.0,1.0,
2321,373842,2,,-1.0,7.0,
2322,374311,2,,-1.0,2.0,
2323,374701,2,,4.0,-1.0,
2324,375951,2,,-1.0,0.0,
2325,376606,2,,0.0,-1.0,
2326,376862,2,,5.0,-1.0,
2327,377699,2,,9.0,-1.0,
2328,377885,2,,-1.0,2.0,
2329,377919,2,,1.0,-1.0,
2330,378275,2,,-1.0,3.0,
2331,378468,2,,-1.0,2.0,
2332,378617,2,,7.0,-1.0,
2333,378765,2,,-1.0,2.0,
2334,380721,2,,5.0,-1.0,
2335,380900,2,,-1.0,4.0,
2336,381012,2,,9.0,-1.0,
2337,381233,2,,-1.0,9.0,
2338,381979,2,,-1.0,2.0,
2339,382785,2,,8.0,-1.0,
2340,385234,2,,-1.0,7.0,
2341,386566,2,,8.0,-1.0,
2342,386591,2,,4.0,-1.0,
2343,386766,2,,4.0,-1.0,
2344,387006,2,,7.0,-1.0,
2345,387648,2,,-1.0,3.0,
2346,388093,2,,1.0,-1.0,
2347,389296,2,,-1.0,6.0,
2348,389747,2,,-1.0,6.0,
2349,389944,2,,3.0,-1.0,
2350,389970,2,,7.0,-1.0,
2351,390562,2,,-1.0,0.0,
2352,390939,2,,-1.0,4.0,
2353,390969,2,,-1.0,6.0,
2354,392332,2,,-1.0,7.0,
2355,392444,2,,8.0,-1.0,
2356,392796,2,,-1.0,0.0,
2357,392804,2,,-1.0,7.0,
2358,393256,2,,5.0,-1.0,
2359,393368,2,,9.0,-1.0,
2360,394108,2,,7.0,-1.0,
2361,397348,2,,-1.0,2.0,
2362,397549,2,,-1.0,9.0,
2363,397971,2,,5.0,-1.0,
2364,398028,2,,-1.0,1.0,
2365,398584,2,,3.0,-1.0,
2366,398666,2,,4.0,-1.0,
2367,399088,2,,-1.0,2.0,
2368,399443,2,,-1.0,2.0,
2369,400101,2,,-1.0,1.0,
2370,400635,2,,-1.0,5.0,
2371,401337,2,,-1.0,4.0,
2372,401408,2,,5.0,-1.0,
2373,401465,2,,-1.0,2.0,
2374,403765,2,,9.0,-1.0,
2375,404108,2,,-1.0,9.0,
2376,404533,2,,-1.0,1.0,
2377,405069,2,,0.0,-1.0,
2378,406031,2,,7.0,-1.0,
2379,406182,2,,6.0,-1.0,
2380,406359,2,,-1.0,9.0,
2381,406375,2,,2.0,-1.0,
2382,406471,2,,5.0,-1.0,
2383,408366,2,,1.0,-1.0,
2384,411292,2,,-1.0,8.0,
2385,411689,2,,1.0,-1.0,
2386,411765,2,,4.0,-1.0,
2387,412692,2,,8.0,-1.0,
2388,412794,2,,4.0,-1.0,
2389,413875,2,,-1.0,1.0,
2390,414140,2,,-1.0,2.0,
2391,414431,2,,-1.0,5.0,
2392,414988,2,,5.0,-1.0,
2393,415608,2,,6.0,-1.0,
2394,417209,2,,7.0,-1.0,
2395,417250,2,,6.0,-1.0,
2396,417471,2,,3.0,-1.0,
2397,418494,2,,0.0,-1.0,
2398,420028,2,,-1.0,3.0,
2399,420050,2,,8.0,-1.0,
2400,420573,2,,-1.0,2.0,
2401,420853,2,,-1.0,5.0,
2402,421637,2,,-1.0,5.0,
2403,422156,2,,0.0,-1.0,
2404,424263,2,,7.0,-1.0,
2405,424374,2,,-1.0,8.0,
2406,426963,2,,9.0,-1.0,
2407,427362,2,,-1.0,8.0,
2408,430434,2,,3.0,-1.0,
2409,430563,2,,7.0,-1.0,
2410,431257,2,,-1.0,1.0,
2411,431314,2,,6.0,-1.0,
2412,431649,2,,2.0,-1.0,
2413,431766,2,,-1.0,9.0,
2414,432557,2,,-1.0,5.0,
2415,432648,2,,7.0,-1.0,
2416,432762,2,,-1.0,1.0,
2417,433631,2,,9.0,-1.0,
2418,434163,2,,0.0,-1.0,
2419,434678,2,,9.0,-1.0,
2420,435100,2,,6.0,-1.0,
2421,435551,2,,5.0,-1.0,
2422,438057,2,,8.0,-1.0,
2423,438416,2,,-1.0,2.0,
2424,438503,2,,2.0,-1.0,
2425,439571,2,,2.0,-1.0,
2426,440736,2,,-1.0,2.0,
2427,441032,2,,2.0,-1.0,
2428,441347,2,,2.0,-1.0,
2429,442339,2,,9.0,-1.0,
2430,442690,2,,1.0,-1.0,
2431,444562,2,,8.0,-1.0,
2432,445011,2,,-1.0,2.0,
2433,445849,2,,-1.0,5.0,
2434,446370,2,,-1.0,0.0,
2435,446706,2,,-1.0,2.0,
2436,446723,2,,6.0,-1.0,
2437,447167,2,,1.0,-1.0,
2438,448187,2,,-1.0,9.0,
2439,448813,2,,5.0,-1.0,
2440,450725,2,,5.0,-1.0,
2441,451710,2,,-1.0,3.0,
2442,452681,2,,-1.0,7.0,
2443,452706,2,,5.0,-1.0,
2444,452746,2,,-1.0,9.0,
2445,453726,2,,-1.0,4.0,
2446,454365,2,,7.0,-1.0,
2447,455464,2,,0.0,-1.0,
2448,456637,2,,-1.0,2.0,
2449,457812,2,,-1.0,2.0,
2450,458764,2,,-1.0,2.0,
2451,460464,2,,8.0,-1.0,
2452,461462,2,,-1.0,8.0,
2453,462988,2,,-1.0,1.0,
2454,463085,2,,9.0,-1.0,
2455,463224,2,,7.0,-1.0,
2456,463505,2,,-1.0,5.0,
2457,463677,2,,-1.0,2.0,
2458,464567,2,,-1.0,1.0,
2459,464898,2,,-1.0,3.0,
2460,465017,2,,2.0,-1.0,
2461,465145,2,,7.0,-1.0,
2462,465268,2,,5.0,-1.0,
2463,465353,2,,1.0,-1.0,
2464,465697,2,,-1.0,4.0,
2465,465910,2,,-1.0,5.0,
2466,466298,2,,-1.0,9.0,
2467,466348,2,,-1.0,3.0,
2468,467133,2,,-1.0,4.0,
2469,467251,2,,3.0,-1.0,
2470,468221,2,,-1.0,0.0,
2471,468611,2,,-1.0,6.0,
2472,470487,2,,7.0,-1.0,
2473,470900,2,,-1.0,0.0,
2474,471516,2,,-1.0,5.0,
2475,471902,2,,0.0,-1.0,
2476,472063,2,,7.0,-1.0,
2477,473051,2,,0.0,-1.0,
2478,473448,2,,9.0,-1.0,
2479,475493,2,,8.0,-1.0,
2480,475688,2,,-1.0,6.0,
2481,475765,2,,0.0,-1.0,
2482,476003,2,,-1.0,9.0,
2483,476301,2,,7.0,-1.0,
2484,476744,2,,-1.0,0.0,
2485,476770,2,,-1.0,6.0,
2486,477753,2,,9.0,-1.0,
2487,477940,2,,1.0,-1.0,
2488,478845,2,,7.0,-1.0,
2489,481136,2,,-1.0,6.0,
2490,481436,2,,0.0,-1.0,
2491,481814,2,,7.0,-1.0,
2492,482168,2,,-1.0,5.0,
2493,482602,2,,-1.0,7.0,
2494,482973,2,,-1.0,4.0,
2495,483401,2,,-1.0,8.0,
2496,483584,2,,-1.0,0.0,
2497,484248,2,,-1.0,0.0,
2498,485352,2,,-1.0,8.0,
2499,485718,2,,5.0,-1.0,
2500,487890,2,,-1.0,9.0,
2501,489493,2,,5.0,-1.0,
2502,489912,2,,-1.0,5.0,
2503,490654,2,,-1.0,7.0,
2504,492074,2,,8.0,-1.0,
2505,493217,2,,-1.0,4.0,
2506,493393,2,,-1.0,4.0,
2507,494014,2,,-1.0,9.0,
2508,494659,2,,5.0,-1.0,
2509,496651,2,,3.0,-1.0,
2510,496709,2,,-1.0,0.0,
2511,497199,2,,-1.0,0.0,
2512,497798,2,,7.0,-1.0,
2513,498123,2,,-1.0,7.0,
2514,498807,2,,4.0,-1.0,
2515,498909,2,,5.0,-1.0,
2516,499219,2,,-1.0,3.0,
2517,500142,2,,1.0,-1.0,
2518,500583,2,,-1.0,5.0,
2519,501978,2,,3.0,-1.0,
2520,502027,2,,-1.0,0.0,
2521,502126,2,,5.0,-1.0,
2522,502461,2,,6.0,-1.0,
2523,502707,2,,0.0,-1.0,
2524,503650,2,,6.0,-1.0,
2525,504893,2,,7.0,-1.0,
2526,505588,2,,-1.0,8.0,
2527,506621,2,,3.0,-1.0,
2528,506687,2,,9.0,-1.0,
2529,507049,2,,9.0,-1.0,
2530,508277,2,,3.0,-1.0,
2531,510576,2,,0.0,-1.0,
2532,510577,2,,8.0,-1.0,
2533,510615,2,,-1.0,6.0,
2534,511213,2,,7.0,-1.0,
2535,511527,2,,1.0,-1.0,
2536,512107,2,,2.0,-1.0,
2537,512694,2,,-1.0,6.0,
2538,513149,2,,-1.0,9.0,
2539,513254,2,,2.0,-1.0,
2540,513761,2,,1.0,-1.0,
2541,514498,2,,-1.0,2.0,
2542,515649,2,,6.0,-1.0,
2543,516223,2,,0.0,-1.0,
2544,516587,2,,7.0,-1.0,
2545,517646,2,,-1.0,7.0,
2546,518379,2,,3.0,-1.0,
2547,519300,2,,1.0,-1.0,
2548,520006,2,,1.0,-1.0,
2549,520029,2,,7.0,-1.0,
2550,520412,2,,1.0,-1.0,
2551,520498,2,,-1.0,7.0,
2552,521528,2,,-1.0,2.0,
2553,521821,2,,8.0,-1.0,
2554,522253,2,,6.0,-1.0,
2555,522291,2,,-1.0,5.0,
2556,522432,2,,9.0,-1.0,
2557,523621,2,,0.0,-1.0,
2558,525070,2,,3.0,-1.0,
2559,526223,2,,1.0,-1.0,
2560,526783,2,,-1.0,4.0,
2561,527991,2,,-1.0,4.0,
2562,528268,2,,-1.0,1.0,
2563,528759,2,,2.0,-1.0,
2564,528809,2,,-1.0,0.0,
2565,530525,2,,9.0,-1.0,
2566,531299,2,,-1.0,3.0,
2567,531362,2,,8.0,-1.0,
2568,531395,2,,-1.0,1.0,
2569,531853,2,,3.0,-1.0,
2570,532047,2,,-1.0,3.0,
2571,532783,2,,3.0,-1.0,
2572,533305,2,,-1.0,2.0,
2573,533614,2,,-1.0,4.0,
2574,533706,2,,4.0,-1.0,
2575,533776,2,,9.0,-1.0,
2576,535143,2,,-1.0,0.0,
2577,535882,2,,-1.0,8.0,
2578,536207,2,,2.0,-1.0,
2579,536929,2,,-1.0,2.0,
2580,536956,2,,-1.0,7.0,
2581,538186,2,,-1.0,6.0,
2582,538255,2,,1.0,-1.0,
2583,538653,2,,-1.0,9.0,
2584,540571,2,,-1.0,2.0,
2585,540834,2,,-1.0,3.0,
2586,541171,2,,-1.0,2.0,
2587,541763,2,,2.0,-1.0,
2588,542238,2,,7.0,-1.0,
2589,543639,2,,7.0,-1.0,
2590,543765,2,,5.0,-1.0,
2591,544144,2,,-1.0,3.0,
2592,544386,2,,-1.0,8.0,
2593,544814,2,,-1.0,4.0,
2594,545505,2,,4.0,-1.0,
2595,545933,2,,-1.0,7.0,
2596,546124,2,,3.0,-1.0,
2597,546892,2,,-1.0,0.0,
2598,547557,2,,0.0,-1.0,
2599,547585,2,,-1.0,8.0,
2600,547759,2,,-1.0,8.0,
2601,549338,2,,6.0,-1.0,
2602,549423,2,,-1.0,4.0,
2603,549707,2,,-1.0,1.0,
2604,550583,2,,-1.0,1.0,
2605,550676,2,,2.0,-1.0,
2606,551173,2,,-1.0,9.0,
2607,551371,2,,5.0,-1.0,
2608,551450,2,,-1.0,4.0,
2609,552389,2,,-1.0,3.0,
2610,553951,2,,3.0,-1.0,
2611,554354,2,,4.0,-1.0,
2612,554547,2,,-1.0,9.0,
2613,555439,2,,6.0,-1.0,
2614,555641,2,,-1.0,0.0,
2615,556581,2,,8.0,-1.0,
2616,556833,2,,7.0,-1.0,
2617,557499,2,,4.0,-1.0,
2618,557761,2,,-1.0,8.0,
2619,557814,2,,-1.0,8.0,
2620,557912,2,,7.0,-1.0,
2621,558694,2,,-1.0,5.0,
2622,559838,2,,0.0,-1.0,
2623,560728,2,,-1.0,6.0,
2624,561441,2,,2.0,-1.0,
2625,561518,2,,5.0,-1.0,
2626,562264,2,,-1.0,9.0,
2627,564072,2,,-1.0,9.0,
2628,564220,2,,6.0,-1.0,
2629,564724,2,,-1.0,6.0,
2630,565048,2,,-1.0,2.0,
2631,566100,2,,8.0,-1.0,
2632,566982,2,,2.0,-1.0,
2633,568007,2,,-1.0,5.0,
2634,568784,2,,-1.0,4.0,
2635,569490,2,,-1.0,1.0,
2636,569752,2,,-1.0,5.0,
2637,569790,2,,5.0,-1.0,
2638,569980,2,,1.0,-1.0,
2639,570106,2,,-1.0,4.0,
2640,571249,2,,-1.0,9.0,
2641,571361,2,,8.0,-1.0,
2642,572275,2,,-1.0,6.0,
2643,572940,2,,2.0,-1.0,
2644,573361,2,,-1.0,0.0,
2645,574276,2,,5.0,-1.0,
2646,574908,2,,-1.0,7.0,
2647,574923,2,,-1.0,4.0,
2648,574935,2,,-1.0,2.0,
2649,575179,2,,8.0,-1.0,
2650,575588,2,,-1.0,1.0,
2651,575775,2,,-1.0,2.0,
2652,576166,2,,-1.0,6.0,
2653,576207,2,,-1.0,1.0,
2654,576784,2,,1.0,-1.0,
2655,577009,2,,7.0,-1.0,
2656,577461,2,,-1.0,0.0,
2657,577517,2,,-1.0,2.0,
2658,577601,2,,5.0,-1.0,
2659,577850,2,,-1.0,0.0,
2660,578474,2,,-1.0,4.0,
2661,578824,2,,6.0,-1.0,
2662,579020,2,,-1.0,2.0,
2663,580938,2,,7.0,-1.0,
2664,581343,2,,5.0,-1.0,
2665,581595,2,,-1.0,0.0,
2666,582871,2,,0.0,-1.0,
2667,583277,2,,4.0,-1.0,
2668,584136,2,,-1.0,8.0,
2669,584307,2,,-1.0,3.0,
2670,584318,2,,9.0,-1.0,
2671,585163,2,,-1.0,4.0,
2672,585394,2,,7.0,-1.0,
2673,585602,2,,9.0,-1.0,
2674,587026,2,,-1.0,0.0,
2675,587205,2,,-1.0,2.0,
2676,588770,2,,9.0,-1.0,
2677,589400,2,,7.0,-1.0,
2678,589784,2,,8.0,-1.0,
2679,589900,2,,1.0,-1.0,
2680,590000,2,,4.0,-1.0,
2681,590060,2,,-1.0,0.0,
2682,590092,2,,6.0,-1.0,
2683,591436,2,,5.0,-1.0,
2684,591716,2,,8.0,-1.0,
2685,591926,2,,-1.0,5.0,
2686,592244,2,,-1.0,8.0,
2687,593159,2,,-1.0,2.0,
2688,593170,2,,-1.0,1.0,
2689,594629,2,,-1.0,4.0,
2690,594728,2,,-1.0,9.0,
2691,594758,2,,5.0,-1.0,
2692,594765,2,,8.0,-1.0,
2693,595379,2,,-1.0,6.0,
2694,595710,2,,-1.0,8.0,
2695,595862,2,,7.0,-1.0,
2696,596239,2,,6.0,-1.0,
2697,596380,2,,8.0,-1.0,
2698,596590,2,,-1.0,8.0,
2699,597281,2,,-1.0,1.0,
2700,598373,2,,8.0,-1.0,
2701,599316,2,,-1.0,5.0,
2702,600039,2,,-1.0,1.0,
2703,600092,2,,1.0,-1.0,
2704,600243,2,,-1.0,2.0,
2705,600397,2,,8.0,-1.0,
2706,600815,2,,1.0,-1.0,
2707,601079,2,,-1.0,5.0,
2708,601453,2,,-1.0,3.0,
2709,601623,2,,0.0,-1.0,
2710,601667,2,,-1.0,2.0,
2711,601893,2,,-1.0,4.0,
2712,602355,2,,-1.0,8.0,
2713,602562,2,,0.0,-1.0,
2714,603167,2,,9.0,-1.0,
2715,603382,2,,3.0,-1.0,
2716,603607,2,,4.0,-1.0,
2717,603808,2,,7.0,-1.0,
2718,604547,2,,-1.0,8.0,
2719,604676,2,,6.0,-1.0,
2720,604864,2,,-1.0,8.0,
2721,604972,2,,5.0,-1.0,
2722,606196,2,,-1.0,0.0,
2723,606946,2,,1.0,-1.0,
2724,608080,2,,-1.0,1.0,
2725,608168,2,,1.0,-1.0,
2726,609486,2,,8.0,-1.0,
2727,611487,2,,-1.0,8.0,
2728,612260,2,,-1.0,3.0,
2729,613162,2,,-1.0,1.0,
2730,613612,2,,-1.0,1.0,
2731,614527,2,,-1.0,3.0,
2732,617373,2,,-1.0,8.0,
2733,617480,2,,-1.0,6.0,
2734,617522,2,,-1.0,1.0,
2735,618548,2,,4.0,-1.0,
2736,619294,2,,5.0,-1.0,
2737,620064,2,,-1.0,6.0,
2738,620386,2,,0.0,-1.0,
2739,621000,2,,5.0,-1.0,
2740,621341,2,,4.0,-1.0,
2741,621425,2,,1.0,-1.0,
2742,622328,2,,1.0,-1.0,
2743,623906,2,,-1.0,8.0,
2744,624043,2,,9.0,-1.0,
2745,624899,2,,6.0,-1.0,
2746,625391,2,,-1.0,3.0,
2747,626941,2,,2.0,-1.0,
2748,627020,2,,-1.0,6.0,
2749,628104,2,,-1.0,9.0,
2750,629861,2,,-1.0,5.0,
2751,630641,2,,-1.0,7.0,
2752,631917,2,,7.0,-1.0,
2753,631964,2,,-1.0,4.0,
2754,632514,2,,5.0,-1.0,
2755,633565,2,,-1.0,7.0,
2756,634009,2,,0.0,-1.0,
2757,634203,2,,-1.0,5.0,
2758,634925,2,,-1.0,4.0,
2759,635080,2,,9.0,-1.0,
2760,635396,2,,1.0,-1.0,
2761,636120,2,,-1.0,0.0,
2762,636905,2,,8.0,-1.0,
2763,637001,2,,1.0,-1.0,
2764,638271,2,,-1.0,4.0,
2765,639819,2,,-1.0,8.0,
2766,639887,2,,-1.0,0.0,
2767,641251,2,,-1.0,3.0,
2768,642377,2,,-1.0,5.0,
2769,644127,2,,1.0,-1.0,
2770,644235,2,,-1.0,7.0,
2771,644236,2,,-1.0,9.0,
2772,645192,2,,7.0,-1.0,
2773,645548,2,,6.0,-1.0,
2774,646298,2,,3.0,-1.0,
2775,646349,2,,1.0,-1.0,
2776,647501,2,,-1.0,4.0,
2777,648169,2,,8.0,-1.0,
2778,648403,2,,-1.0,9.0,
2779,648553,2,,-1.0,1.0,
2780,649730,2,,8.0,-1.0,
2781,649780,2,,2.0,-1.0,
2782,650322,2,,0.0,-1.0,
2783,650598,2,,1.0,-1.0,
2784,650688,2,,7.0,-1.0,
2785,650801,2,,-1.0,1.0,
2786,651667,2,,5.0,-1.0,
2787,652931,2,,5.0,-1.0,
2788,653977,2,,7.0,-1.0,
2789,654127,2,,2.0,-1.0,
2790,655309,2,,-1.0,7.0,
2791,656304,2,,2.0,-1.0,
2792,656336,2,,-1.0,1.0,
2793,656516,2,,1.0,-1.0,
2794,656904,2,,-1.0,0.0,
2795,658172,2,,-1.0,7.0,
2796,658746,2,,-1.0,3.0,
2797,659430,2,,9.0,-1.0,
2798,659595,2,,1.0,-1.0,
2799,659778,2,,0.0,-1.0,
2800,660064,2,,1.0,-1.0,
2801,660157,2,,-1.0,2.0,
2802,661308,2,,8.0,-1.0,
2803,661444,2,,9.0,-1.0,
2804,661550,2,,9.0,-1.0,
2805,662336,2,,9.0,-1.0,
2806,662651,2,,4.0,-1.0,
2807,663139,2,,-1.0,4.0,
2808,663364,2,,-1.0,4.0,
2809,663689,2,,6.0,-1.0,
2810,664202,2,,-1.0,4.0,
2811,665165,2,,0.0,-1.0,
2812,666569,2,,-1.0,4.0,
2813,667052,2,,6.0,-1.0,
2814,667175,2,,7.0,-1.0,
2815,667983,2,,3.0,-1.0,
2816,668193,2,,-1.0,8.0,
2817,668614,2,,-1.0,7.0,
2818,669456,2,,9.0,-1.0,
2819,672027,2,,-1.0,5.0,
2820,672226,2,,-1.0,9.0,
2821,672717,2,,7.0,-1.0,
2822,674756,2,,3.0,-1.0,
2823,674970,2,,-1.0,4.0,
2824,675406,2,,9.0,-1.0,
2825,675453,2,,8.0,-1.0,
2826,675685,2,,1.0,-1.0,
2827,676300,2,,2.0,-1.0,
2828,677503,2,,-1.0,9.0,
2829,677946,2,,-1.0,0.0,
2830,680021,2,,1.0,-1.0,
2831,680065,2,,-1.0,2.0,
2832,680166,2,,7.0,-1.0,
2833,680823,2,,-1.0,1.0,
2834,681217,2,,6.0,-1.0,
2835,681530,2,,-1.0,8.0,
2836,682618,2,,-1.0,3.0,
2837,683616,2,,-1.0,4.0,
2838,684106,2,,-1.0,2.0,
2839,685079,2,,7.0,-1.0,
2840,685336,2,,6.0,-1.0,
2841,685581,2,,9.0,-1.0,
2842,685897,2,,5.0,-1.0,
2843,687410,2,,7.0,-1.0,
2844,687621,2,,-1.0,3.0,
2845,688250,2,,-1.0,4.0,
2846,688395,2,,-1.0,1.0,
2847,688459,2,,-1.0,7.0,
2848,688902,2,,4.0,-1.0,
2849,689450,2,,2.0,-1.0,
2850,689553,2,,-1.0,3.0,
2851,690068,2,,-1.0,4.0,
2852,690519,2,,5.0,-1.0,
2853,690992,2,,-1.0,7.0,
2854,692338,2,,8.0,-1.0,
2855,694153,2,,6.0,-1.0,
2856,694362,2,,-1.0,2.0,
2857,694540,2,,-1.0,2.0,
2858,695272,2,,8.0,-1.0,
2859,695518,2,,0.0,-1.0,
2860,696380,2,,-1.0,7.0,
2861,697642,2,,-1.0,8.0,
2862,699009,2,,-1.0,2.0,
2863,699458,2,,3.0,-1.0,
2864,700874,2,,9.0,-1.0,
2865,701778,2,,-1.0,5.0,
2866,701982,2,,-1.0,2.0,
2867,704356,2,,-1.0,6.0,
2868,704573,2,,-1.0,1.0,
2869,704899,2,,-1.0,2.0,
2870,705647,2,,2.0,-1.0,
2871,706185,2,,-1.0,7.0,
2872,706690,2,,-1.0,3.0,
2873,706986,2,,6.0,-1.0,
2874,707911,2,,0.0,-1.0,
2875,709133,2,,7.0,-1.0,
2876,709628,2,,-1.0,2.0,
2877,710033,2,,2.0,-1.0,
2878,710606,2,,2.0,-1.0,
2879,711708,2,,2.0,-1.0,
2880,712176,2,,-1.0,6.0,
2881,712710,2,,6.0,-1.0,
2882,712730,2,,-1.0,3.0,
2883,713759,2,,2.0,-1.0,
2884,714095,2,,-1.0,1.0,
2885,715202,2,,-1.0,3.0,
2886,715443,2,,0.0,-1.0,
2887,716750,2,,-1.0,1.0,
2888,718504,2,,-1.0,7.0,
2889,718604,2,,-1.0,8.0,
2890,718829,2,,-1.0,4.0,
2891,719048,2,,-1.0,7.0,
2892,719304,2,,-1.0,7.0,
2893,720155,2,,5.0,-1.0,
2894,720304,2,,-1.0,5.0,
2895,720999,2,,-1.0,8.0,
2896,721076,2,,-1.0,3.0,
2897,721106,2,,3.0,-1.0,
2898,723483,2,,-1.0,0.0,
2899,724190,2,,5.0,-1.0,
2900,724572,2,,1.0,-1.0,
2901,724828,2,,9.0,-1.0,
2902,724923,2,,6.0,-1.0,
2903,725234,2,,-1.0,8.0,
2904,726242,2,,-1.0,2.0,
2905,726467,2,,-1.0,1.0,
2906,726694,2,,7.0,-1.0,
2907,727127,2,,9.0,-1.0,
2908,727667,2,,3.0,-1.0,
2909,727890,2,,-1.0,8.0,
2910,727960,2,,-1.0,4.0,
2911,728468,2,,-1.0,2.0,
2912,729284,2,,-1.0,3.0,
2913,731153,2,,5.0,-1.0,
2914,731968,2,,7.0,-1.0,
2915,732704,2,,-1.0,5.0,
2916,733560,2,,7.0,-1.0,
2917,734561,2,,-1.0,9.0,
2918,736266,2,,-1.0,9.0,
2919,736520,2,,-1.0,9.0,
2920,737654,2,,5.0,-1.0,
2921,738943,2,,6.0,-1.0,
2922,739193,2,,2.0,-1.0,
2923,739360,2,,-1.0,3.0,
2924,742473,2,,4.0,-1.0,
2925,743117,2,,-1.0,8.0,
2926,743368,2,,-1.0,3.0,
2927,743752,2,,-1.0,5.0,
2928,743765,2,,-1.0,4.0,
2929,743771,2,,-1.0,4.0,
2930,743942,2,,2.0,-1.0,
2931,746012,2,,-1.0,3.0,
2932,746051,2,,1.0,-1.0,
2933,746544,2,,9.0,-1.0,
2934,747539,2,,5.0,-1.0,
2935,747970,2,,3.0,-1.0,
2936,748106,2,,-1.0,7.0,
2937,748499,2,,9.0,-1.0,
2938,750532,2,,-1.0,1.0,
2939,750834,2,,-1.0,7.0,
2940,751732,2,,0.0,-1.0,
2941,751861,2,,9.0,-1.0,
2942,753661,2,,-1.0,1.0,
2943,754773,2,,-1.0,5.0,
2944,755317,2,,-1.0,7.0,
2945,757579,2,,-1.0,4.0,
2946,760310,2,,-1.0,7.0,
2947,761140,2,,-1.0,3.0,
2948,761441,2,,-1.0,5.0,
2949,761538,2,,1.0,-1.0,
2950,763021,2,,-1.0,5.0,
2951,763347,2,,-1.0,2.0,
2952,764133,2,,2.0,-1.0,
2953,764575,2,,4.0,-1.0,
2954,764844,2,,-1.0,1.0,
2955,765502,2,,7.0,-1.0,
2956,765509,2,,-1.0,3.0,
2957,765764,2,,-1.0,4.0,
2958,766395,2,,6.0,-1.0,
2959,768571,2,,-1.0,0.0,
2960,769036,2,,-1.0,3.0,
2961,770150,2,,4.0,-1.0,
2962,770790,2,,6.0,-1.0,
2963,770900,2,,-1.0,2.0,
2964,770990,2,,8.0,-1.0,
2965,771060,2,,5.0,-1.0,
2966,771083,2,,8.0,-1.0,
2967,774325,2,,-1.0,1.0,
2968,774752,2,,-1.0,7.0,
2969,775516,2,,-1.0,2.0,
2970,775637,2,,5.0,-1.0,
2971,776047,2,,6.0,-1.0,
2972,776691,2,,4.0,-1.0,
2973,777623,2,,-1.0,2.0,
2974,780464,2,,5.0,-1.0,
2975,781948,2,,8.0,-1.0,
2976,783159,2,,-1.0,3.0,
2977,783411,2,,5.0,-1.0,
2978,783559,2,,3.0,-1.0,
2979,784105,2,,-1.0,2.0,
2980,786130,2,,-1.0,2.0,
2981,786496,2,,-1.0,2.0,
2982,786729,2,,1.0,-1.0,
2983,787337,2,,1.0,-1.0,
2984,789893,2,,2.0,-1.0,
